no,elapsed_ms,waktu,sample_id,batch_id,label,mq135_ratio,mq3_ratio,mq4_ratio,tgs_ratio,suhu,lembap
24171,56581,06.29.35,1058,MIE-9,TIDAK_LAYAK,1.1165,0.9627,0.932,1.0172,31.1,91.8
24172,57060,06.29.36,1058,MIE-9,TIDAK_LAYAK,1.1565,0.9742,0.9358,1.0233,31.1,91.8
24173,57591,06.29.36,1058,MIE-9,TIDAK_LAYAK,1.0515,1.0031,0.9369,1.0261,31.2,91.1
24174,58129,06.29.36,1058,MIE-9,TIDAK_LAYAK,1.0997,0.99,0.9276,1.0044,31.1,91.5
24175,58592,06.29.37,1058,MIE-9,TIDAK_LAYAK,1.1017,0.9887,0.9,0.961,31.0,91.3
24176,58902,06.29.37,1058,MIE-9,TIDAK_LAYAK,1.1838,0.9906,0.912,0.9228,31.1,91.6
24177,59392,06.29.38,1058,MIE-9,TIDAK_LAYAK,1.1264,1.0211,0.9244,0.9539,31.1,91.5
24178,59752,06.29.38,1058,MIE-9,TIDAK_LAYAK,1.0756,1.0018,0.9315,1.0284,31.1,90.8
24179,60383,06.29.39,1058,MIE-9,TIDAK_LAYAK,1.1065,1.004,0.8881,1.0333,31.1,91.0
24180,60942,06.29.39,1058,MIE-9,TIDAK_LAYAK,1.1298,0.9469,0.8666,1.0257,31.2,90.8
24181,61334,06.29.39,1058,MIE-9,TIDAK_LAYAK,1.1664,0.9414,0.8611,0.9547,31.1,91.9
24182,61732,06.29.40,1058,MIE-9,TIDAK_LAYAK,1.1728,0.9292,0.9089,0.9636,31.0,91.5
24183,62077,06.29.40,1058,MIE-9,TIDAK_LAYAK,1.216,0.9363,0.9311,0.9548,31.1,92.0
24184,62433,06.29.41,1058,MIE-9,TIDAK_LAYAK,1.1854,0.9529,0.945,0.9585,31.1,91.7
24185,63041,06.29.41,1058,MIE-9,TIDAK_LAYAK,1.1586,0.9731,0.9238,0.9521,31.0,92.1
24186,63557,06.29.41,1058,MIE-9,TIDAK_LAYAK,1.1346,0.9848,0.8956,0.9501,31.1,91.2
24187,63997,06.29.42,1058,MIE-9,TIDAK_LAYAK,1.1315,0.9602,0.8424,0.9443,31.1,91.8
24188,64428,06.29.42,1058,MIE-9,TIDAK_LAYAK,1.0819,0.9518,0.8397,0.9529,31.1,91.5
24189,64938,06.29.43,1058,MIE-9,TIDAK_LAYAK,1.0495,0.9646,0.8544,0.9506,31.1,91.9
24190,65309,06.29.43,1058,MIE-9,TIDAK_LAYAK,1.0558,0.9743,0.8851,0.9678,31.1,91.2
24191,65858,06.29.43,1058,MIE-9,TIDAK_LAYAK,1.0564,0.9637,0.8929,0.9833,31.1,91.7
24192,66238,06.29.44,1058,MIE-9,TIDAK_LAYAK,1.0636,0.945,0.8881,0.9488,31.1,91.8
24193,66574,06.29.44,1058,MIE-9,TIDAK_LAYAK,1.0348,0.9254,0.9006,0.9579,31.2,91.3
24194,67067,06.29.45,1058,MIE-9,TIDAK_LAYAK,1.1089,0.8962,0.89,0.9619,31.2,91.3
24195,67524,06.29.45,1058,MIE-9,TIDAK_LAYAK,1.1474,0.9269,0.8958,1.0161,31.2,91.2
24196,67847,06.29.46,1058,MIE-9,TIDAK_LAYAK,1.1492,0.9465,0.9141,1.0287,31.2,91.5
24197,68279,06.29.46,1058,MIE-9,TIDAK_LAYAK,1.1031,0.9573,0.94,0.9857,31.1,91.0
24198,68803,06.29.46,1058,MIE-9,TIDAK_LAYAK,1.0716,0.9332,0.9332,0.967,31.2,91.1
24199,69053,06.29.47,1058,MIE-9,TIDAK_LAYAK,1.128,0.9615,0.9161,0.9447,31.1,91.9
24200,69329,06.29.47,1058,MIE-9,TIDAK_LAYAK,1.1523,0.9526,0.8824,0.9885,31.1,91.8
24201,69658,06.29.48,1058,MIE-9,TIDAK_LAYAK,1.1689,0.9357,0.8949,0.967,31.1,91.4
24202,70054,06.29.48,1058,MIE-9,TIDAK_LAYAK,1.1723,0.9009,0.8868,0.9789,31.2,91.4
24203,70304,06.29.48,1058,MIE-9,TIDAK_LAYAK,1.181,0.9538,0.9075,0.9655,31.1,91.7
24204,70642,06.29.49,1058,MIE-9,TIDAK_LAYAK,1.1871,0.9586,0.888,0.9937,31.1,91.4
24205,71277,06.29.49,1058,MIE-9,TIDAK_LAYAK,1.2021,0.9754,0.8879,0.9744,31.2,91.2
24206,71590,06.29.50,1058,MIE-9,TIDAK_LAYAK,1.1995,0.9348,0.8833,0.9747,31.2,91.0
24207,72021,06.29.50,1058,MIE-9,TIDAK_LAYAK,1.1784,0.9495,0.8847,0.9717,31.1,91.7
24208,72554,06.29.50,1058,MIE-9,TIDAK_LAYAK,1.1296,0.9429,0.8935,1.0159,31.2,91.1
24209,72952,06.29.51,1058,MIE-9,TIDAK_LAYAK,1.1149,0.964,0.901,1.0425,31.1,91.0
24210,73428,06.29.51,1058,MIE-9,TIDAK_LAYAK,1.1289,0.9568,0.8953,1.0533,31.1,90.6
24211,73933,06.29.52,1058,MIE-9,TIDAK_LAYAK,1.1091,0.9625,0.9103,1.035,31.2,91.2
24212,74444,06.29.52,1058,MIE-9,TIDAK_LAYAK,1.1061,0.9454,0.8929,0.9909,31.1,91.3
24213,74847,06.29.52,1058,MIE-9,TIDAK_LAYAK,1.1063,0.9396,0.9206,0.9667,31.2,91.0
24214,75202,06.29.53,1058,MIE-9,TIDAK_LAYAK,1.0892,0.9216,0.9039,0.933,31.2,91.7
24215,75793,06.29.53,1058,MIE-9,TIDAK_LAYAK,1.1118,0.9224,0.9125,0.9794,31.1,91.0
24216,76246,06.29.54,1058,MIE-9,TIDAK_LAYAK,1.1032,0.9373,0.8922,1.0085,31.2,90.9
24217,76498,06.29.54,1058,MIE-9,TIDAK_LAYAK,1.115,0.9351,0.8761,1.0258,31.2,91.9
24218,76832,06.29.55,1058,MIE-9,TIDAK_LAYAK,1.1201,0.9457,0.8779,0.9962,31.2,91.0
24219,77202,06.29.55,1058,MIE-9,TIDAK_LAYAK,1.0973,0.9612,0.8898,0.9686,31.2,90.9
24220,77637,06.29.55,1058,MIE-9,TIDAK_LAYAK,1.1305,0.9835,0.9188,0.9604,31.1,91.1
24221,77978,06.29.56,1058,MIE-9,TIDAK_LAYAK,1.092,0.975,0.9221,0.9536,31.2,90.8
24222,78419,06.29.56,1058,MIE-9,TIDAK_LAYAK,1.1098,0.9228,0.9723,0.9345,31.1,91.3
24223,78914,06.29.57,1058,MIE-9,TIDAK_LAYAK,1.1347,0.8863,0.9557,0.9466,31.2,90.6
24224,79425,06.29.57,1058,MIE-9,TIDAK_LAYAK,1.2067,0.8908,0.9418,0.9487,31.2,91.2
24225,79892,06.29.57,1058,MIE-9,TIDAK_LAYAK,1.1714,0.936,0.916,0.9621,31.3,91.2
24226,80499,06.29.58,1058,MIE-9,TIDAK_LAYAK,1.1546,0.976,0.908,0.9579,31.1,90.8
24227,80851,06.29.58,1058,MIE-9,TIDAK_LAYAK,1.1105,1.0026,0.9195,0.948,31.1,91.0
24228,81326,06.29.59,1058,MIE-9,TIDAK_LAYAK,1.1565,0.9807,0.9172,0.9657,31.2,90.9
24229,81892,06.29.59,1058,MIE-9,TIDAK_LAYAK,1.1291,0.9885,0.944,0.9701,31.2,91.1
24230,82202,06.29.59,1058,MIE-9,TIDAK_LAYAK,1.1174,0.9594,0.9279,1.0071,31.2,90.5
24231,82673,06.30.00,1058,MIE-9,TIDAK_LAYAK,1.1567,0.9808,0.9019,1.0088,31.2,91.3
24232,83039,06.30.00,1058,MIE-9,TIDAK_LAYAK,1.1282,0.9568,0.9058,1.0168,31.1,91.6
24233,83484,06.30.01,1058,MIE-9,TIDAK_LAYAK,1.1199,0.9763,0.924,0.985,31.1,90.9
24234,83948,06.30.01,1058,MIE-9,TIDAK_LAYAK,1.0391,0.9819,0.9324,0.9933,31.3,91.8
24235,84215,06.30.02,1058,MIE-9,TIDAK_LAYAK,1.0967,0.9949,0.8838,1.0047,31.2,91.7
24236,84785,06.30.02,1058,MIE-9,TIDAK_LAYAK,1.1093,0.9743,0.8725,1.012,31.2,91.3
24237,85174,06.30.02,1058,MIE-9,TIDAK_LAYAK,1.1662,0.9807,0.8284,1.0105,31.2,90.9
24238,85620,06.30.03,1058,MIE-9,TIDAK_LAYAK,1.162,0.9977,0.8686,0.9771,31.2,91.1
24239,85870,06.30.03,1058,MIE-9,TIDAK_LAYAK,1.1617,0.9891,0.8684,0.9976,31.1,91.1
24240,86303,06.30.04,1058,MIE-9,TIDAK_LAYAK,1.1302,0.965,0.8986,0.9808,31.3,91.4
24241,86646,06.30.04,1058,MIE-9,TIDAK_LAYAK,1.0899,0.9527,0.8814,0.9737,31.2,90.6
24242,87112,06.30.04,1058,MIE-9,TIDAK_LAYAK,1.0982,0.9659,0.8941,0.9275,31.1,90.3
24243,87638,06.30.05,1058,MIE-9,TIDAK_LAYAK,1.108,0.9628,0.9104,0.9421,31.2,90.2
24244,88092,06.30.05,1058,MIE-9,TIDAK_LAYAK,1.1142,0.9517,0.9138,0.9596,31.2,90.8
24245,88444,06.30.06,1058,MIE-9,TIDAK_LAYAK,1.107,0.9539,0.9166,0.9991,31.2,91.0
24246,88930,06.30.06,1058,MIE-9,TIDAK_LAYAK,1.1439,0.9764,0.9095,1.0,31.2,91.1
24247,89309,06.30.06,1058,MIE-9,TIDAK_LAYAK,1.1387,0.9792,0.9245,0.9808,31.2,91.3
24248,89820,06.30.07,1058,MIE-9,TIDAK_LAYAK,1.0678,0.9983,0.9223,0.995,31.3,90.9
24249,90243,06.30.07,1058,MIE-9,TIDAK_LAYAK,1.0325,0.9608,0.9068,0.9567,31.3,90.7
24250,90551,06.30.08,1058,MIE-9,TIDAK_LAYAK,1.0319,0.9581,0.9162,1.003,31.3,90.5
24251,91123,06.30.08,1058,MIE-9,TIDAK_LAYAK,1.0849,0.9445,0.9189,0.9492,31.3,91.1
24252,91514,06.30.08,1058,MIE-9,TIDAK_LAYAK,1.0958,0.9621,0.942,0.9612,31.2,90.7
24253,91877,06.30.09,1058,MIE-9,TIDAK_LAYAK,1.1151,0.9501,0.9144,0.8943,31.3,90.9
24254,92207,06.30.09,1058,MIE-9,TIDAK_LAYAK,1.097,0.9172,0.8854,0.9311,31.2,91.2
24255,92519,06.30.10,1058,MIE-9,TIDAK_LAYAK,1.0603,0.9131,0.8838,0.9443,31.3,90.4
24256,93088,06.30.10,1058,MIE-9,TIDAK_LAYAK,1.0709,0.9261,0.8951,0.9981,31.2,90.4
24257,93473,06.30.11,1058,MIE-9,TIDAK_LAYAK,1.0998,0.9484,0.913,0.983,31.2,90.8
24258,93875,06.30.11,1058,MIE-9,TIDAK_LAYAK,1.1303,0.9688,0.9063,0.987,31.2,91.1
24259,94415,06.30.11,1058,MIE-9,TIDAK_LAYAK,1.1269,0.974,0.8997,0.985,31.2,90.6
24260,94917,06.30.12,1058,MIE-9,TIDAK_LAYAK,1.086,0.9804,0.9152,0.991,31.3,90.4
24261,95319,06.30.12,1058,MIE-9,TIDAK_LAYAK,1.0514,0.9618,0.9383,1.0215,31.3,90.6
24262,95631,06.30.13,1058,MIE-9,TIDAK_LAYAK,1.0447,0.9585,0.9628,0.9995,31.3,90.4
24263,96079,06.30.13,1058,MIE-9,TIDAK_LAYAK,1.0696,0.9479,0.9713,0.9653,31.2,90.0
24264,96516,06.30.13,1058,MIE-9,TIDAK_LAYAK,1.093,0.9409,0.9461,0.9339,31.2,90.6
24265,96905,06.30.14,1058,MIE-9,TIDAK_LAYAK,1.0963,0.9237,0.9202,0.9198,31.2,90.4
24266,97279,06.30.14,1058,MIE-9,TIDAK_LAYAK,1.1267,0.8916,0.8929,0.9483,31.2,91.3
24267,97584,06.30.15,1058,MIE-9,TIDAK_LAYAK,1.1204,0.9178,0.9187,0.9674,31.2,91.2
24268,98076,06.30.15,1058,MIE-9,TIDAK_LAYAK,1.1201,0.9419,0.905,1.0284,31.3,90.4
24269,98509,06.30.15,1058,MIE-9,TIDAK_LAYAK,1.0975,0.9716,0.9301,1.0598,31.3,90.9
24270,98825,06.30.16,1058,MIE-9,TIDAK_LAYAK,1.0832,0.9582,0.9243,1.0556,31.3,91.2
24271,99140,06.30.16,1058,MIE-9,TIDAK_LAYAK,1.0791,0.9366,0.9465,1.0516,31.2,90.8
24272,99517,06.30.17,1058,MIE-9,TIDAK_LAYAK,1.1004,0.9388,0.9636,1.0338,31.2,90.7
24273,99962,06.30.17,1058,MIE-9,TIDAK_LAYAK,1.1283,0.9406,0.9337,0.9832,31.2,90.6
24274,100451,06.30.17,1058,MIE-9,TIDAK_LAYAK,1.1047,0.9494,0.9285,0.9617,31.3,91.0
24275,100826,06.30.18,1058,MIE-9,TIDAK_LAYAK,1.0741,0.9625,0.8775,0.9255,31.3,90.7
24276,101092,06.30.18,1058,MIE-9,TIDAK_LAYAK,1.0337,0.9663,0.8885,0.9684,31.3,90.9
24277,101482,06.30.19,1058,MIE-9,TIDAK_LAYAK,1.0545,0.9592,0.8717,0.9778,31.3,90.5
24278,101783,06.30.19,1058,MIE-9,TIDAK_LAYAK,1.0733,0.9654,0.9062,0.9861,31.2,90.3
24279,102165,06.30.20,1058,MIE-9,TIDAK_LAYAK,1.0599,0.963,0.8995,0.9588,31.3,90.9
24280,102415,06.30.20,1058,MIE-9,TIDAK_LAYAK,1.0546,0.9914,0.9207,0.9283,31.2,90.2
24281,102922,06.30.20,1058,MIE-9,TIDAK_LAYAK,1.0663,0.9605,0.9014,0.9476,31.2,90.7
24282,103373,06.30.21,1058,MIE-9,TIDAK_LAYAK,1.1116,0.9438,0.9184,0.9696,31.2,90.7
24283,103728,06.30.21,1058,MIE-9,TIDAK_LAYAK,1.1001,0.9295,0.9106,0.9754,31.2,90.9
24284,104257,06.30.22,1058,MIE-9,TIDAK_LAYAK,1.1171,0.928,0.9228,0.9522,31.3,89.9
24285,104804,06.30.22,1058,MIE-9,TIDAK_LAYAK,1.0693,0.9399,0.9443,0.9584,31.4,90.3
24286,105262,06.30.22,1058,MIE-9,TIDAK_LAYAK,1.0989,0.9376,0.9504,0.933,31.3,91.0
24287,105622,06.30.23,1058,MIE-9,TIDAK_LAYAK,1.0346,0.9663,0.9525,0.9124,31.2,90.4
24288,106150,06.30.23,1058,MIE-9,TIDAK_LAYAK,1.1049,0.9289,0.9142,0.9213,31.2,90.4
24289,106441,06.30.24,1058,MIE-9,TIDAK_LAYAK,1.0936,0.9364,0.8831,0.9489,31.2,90.7
24290,106972,06.30.24,1058,MIE-9,TIDAK_LAYAK,1.0865,0.9424,0.8748,1.0103,31.2,90.1
24291,107318,06.30.24,1058,MIE-9,TIDAK_LAYAK,1.0535,0.9294,0.8769,0.9978,31.3,90.0
24292,107604,06.30.25,1058,MIE-9,TIDAK_LAYAK,1.0351,0.9261,0.9009,0.9837,31.3,90.6
24293,108238,06.30.25,1058,MIE-9,TIDAK_LAYAK,1.0644,0.9013,0.8922,0.9862,31.2,90.6
24294,108607,06.30.26,1058,MIE-9,TIDAK_LAYAK,1.0933,0.922,0.9126,1.0183,31.3,90.4
24295,108978,06.30.26,1058,MIE-9,TIDAK_LAYAK,1.1116,0.9093,0.9275,1.0498,31.3,90.3
24296,109295,06.30.27,1058,MIE-9,TIDAK_LAYAK,1.0994,0.9071,0.9343,1.0511,31.4,90.4
24297,109703,06.30.27,1058,MIE-9,TIDAK_LAYAK,1.1145,0.9259,0.906,1.0107,31.3,90.9
24298,109998,06.30.27,1058,MIE-9,TIDAK_LAYAK,1.0952,0.9091,0.8976,1.004,31.2,90.7
24299,110506,06.30.28,1058,MIE-9,TIDAK_LAYAK,1.136,0.9136,0.8855,0.95,31.4,90.7
24300,110843,06.30.28,1058,MIE-9,TIDAK_LAYAK,1.1067,0.9069,0.893,0.9788,31.3,90.4
24301,111152,06.30.29,1058,MIE-9,TIDAK_LAYAK,1.1392,0.9398,0.8972,0.9741,31.3,90.6
24302,111428,06.30.29,1058,MIE-9,TIDAK_LAYAK,1.0786,0.9226,0.9217,1.0117,31.3,90.5
24303,111852,06.30.29,1058,MIE-9,TIDAK_LAYAK,1.0956,0.9422,0.9322,0.9966,31.3,90.7
24304,112185,06.30.30,1058,MIE-9,TIDAK_LAYAK,1.0873,0.907,0.9268,1.0014,31.3,90.4
24305,112574,06.30.30,1058,MIE-9,TIDAK_LAYAK,1.1308,0.9461,0.916,0.9865,31.3,90.2
24306,113029,06.30.31,1058,MIE-9,TIDAK_LAYAK,1.1512,0.9383,0.9104,0.9854,31.4,90.4
24307,113414,06.30.31,1058,MIE-9,TIDAK_LAYAK,1.1399,0.9508,0.908,0.9445,31.4,89.9
24308,113800,06.30.31,1058,MIE-9,TIDAK_LAYAK,1.1615,0.9319,0.8851,0.9562,31.2,89.6
24309,114232,06.30.32,1058,MIE-9,TIDAK_LAYAK,1.151,0.9121,0.8863,0.9782,31.4,90.5
24310,114650,06.30.32,1058,MIE-9,TIDAK_LAYAK,1.1274,0.9055,0.8975,0.9944,31.4,90.3
24311,114900,06.30.33,1058,MIE-9,TIDAK_LAYAK,1.1031,0.8959,0.9361,0.9912,31.2,90.0
24312,115403,06.30.33,1058,MIE-9,TIDAK_LAYAK,1.072,0.9422,0.9256,0.9938,31.3,90.2
24313,115734,06.30.33,1058,MIE-9,TIDAK_LAYAK,1.0846,0.9551,0.8967,0.9888,31.4,90.7
24314,116420,06.30.34,1058,MIE-9,TIDAK_LAYAK,1.0506,0.9742,0.8676,0.9781,31.4,89.7
24315,116898,06.30.34,1058,MIE-9,TIDAK_LAYAK,1.076,0.9412,0.8752,0.9676,31.3,90.1
24316,117345,06.30.35,1058,MIE-9,TIDAK_LAYAK,1.1228,0.9623,0.918,0.9916,31.3,90.0
24317,117795,06.30.35,1058,MIE-9,TIDAK_LAYAK,1.1406,0.9571,0.9328,1.0093,31.2,89.4
24318,118167,06.30.36,1058,MIE-9,TIDAK_LAYAK,1.1588,0.9774,0.9333,1.0121,31.3,89.7
24319,118634,06.30.36,1058,MIE-9,TIDAK_LAYAK,1.1003,0.9574,0.9194,0.9966,31.3,89.7
24320,119071,06.30.36,1058,MIE-9,TIDAK_LAYAK,1.0937,0.9797,0.9315,0.9375,31.4,90.1
24321,119584,06.30.37,1058,MIE-9,TIDAK_LAYAK,1.0696,0.961,0.9232,0.8814,31.4,90.2
24322,119886,06.30.37,1058,MIE-9,TIDAK_LAYAK,1.1087,0.9471,0.94,0.9024,31.3,89.8
24323,120376,06.30.38,1058,MIE-9,TIDAK_LAYAK,1.0957,0.9258,0.902,0.9656,31.4,90.5
24324,120770,06.30.38,1058,MIE-9,TIDAK_LAYAK,1.0876,0.9302,0.8972,0.9884,31.3,90.3
24325,121249,06.30.38,1058,MIE-9,TIDAK_LAYAK,1.0639,0.9625,0.8869,1.0216,31.4,90.2
24326,121666,06.30.39,1058,MIE-9,TIDAK_LAYAK,1.0711,0.97,0.9072,1.0047,31.3,90.2
24327,122141,06.30.39,1058,MIE-9,TIDAK_LAYAK,1.0606,0.9606,0.9385,1.0282,31.2,89.2
24328,122640,06.30.40,1058,MIE-9,TIDAK_LAYAK,1.1203,0.9413,0.9148,0.9683,31.3,90.1
24329,122940,06.30.40,1058,MIE-9,TIDAK_LAYAK,1.1269,0.9144,0.9421,0.9567,31.4,90.1
24330,123379,06.30.40,1058,MIE-9,TIDAK_LAYAK,1.1428,0.9132,0.9119,0.9794,31.3,90.1
24331,123923,06.30.41,1058,MIE-9,TIDAK_LAYAK,1.1072,0.9074,0.9187,1.0097,31.3,89.8
24332,124173,06.30.41,1058,MIE-9,TIDAK_LAYAK,1.0989,0.945,0.8723,0.9779,31.3,90.0
24333,124499,06.30.42,1058,MIE-9,TIDAK_LAYAK,1.0403,0.9458,0.8927,0.9311,31.3,90.1
24334,124794,06.30.42,1058,MIE-9,TIDAK_LAYAK,1.0524,0.9454,0.8577,0.9235,31.4,89.5
24335,125079,06.30.43,1058,MIE-9,TIDAK_LAYAK,1.1102,0.9351,0.8755,0.9579,31.4,89.9
24336,125546,06.30.43,1058,MIE-9,TIDAK_LAYAK,1.183,0.9762,0.8645,0.9775,31.5,90.0
24337,126002,06.30.43,1058,MIE-9,TIDAK_LAYAK,1.1539,1.0005,0.9144,1.0033,31.3,89.8
24338,126467,06.30.44,1058,MIE-9,TIDAK_LAYAK,1.128,1.0008,0.918,1.0421,31.4,89.5
24339,126763,06.30.44,1058,MIE-9,TIDAK_LAYAK,1.1113,0.9679,0.9046,1.0238,31.4,89.6
24340,127089,06.30.45,1058,MIE-9,TIDAK_LAYAK,1.1113,0.9345,0.8905,1.0202,31.5,89.4
24341,127498,06.30.45,1058,MIE-9,TIDAK_LAYAK,1.1127,0.9156,0.8739,0.9964,31.3,89.9
24342,127965,06.30.45,1058,MIE-9,TIDAK_LAYAK,1.089,0.8907,0.8974,1.0305,31.4,90.1
24343,128277,06.30.46,1058,MIE-9,TIDAK_LAYAK,1.0654,0.9431,0.8955,1.0281,31.4,90.0
24344,128546,06.30.46,1058,MIE-9,TIDAK_LAYAK,1.0684,0.9497,0.8989,1.0212,31.4,89.6
24345,128800,06.30.47,1058,MIE-9,TIDAK_LAYAK,1.0553,0.9892,0.8729,0.9838,31.4,89.8
24346,129213,06.30.47,1058,MIE-9,TIDAK_LAYAK,1.1242,0.9747,0.888,0.9998,31.4,88.9
24347,129501,06.30.47,1058,MIE-9,TIDAK_LAYAK,1.1192,0.9888,0.8564,1.0238,31.4,89.9
24348,129874,06.30.48,1058,MIE-9,TIDAK_LAYAK,1.1685,0.9951,0.8479,1.0361,31.4,89.7
24349,130234,06.30.48,1058,MIE-9,TIDAK_LAYAK,1.1434,0.9971,0.8397,1.0096,31.5,89.7
24350,130690,06.30.49,1058,MIE-9,TIDAK_LAYAK,1.154,1.0014,0.8785,1.0164,31.4,89.7
24351,131224,06.30.49,1058,MIE-9,TIDAK_LAYAK,1.0919,0.9853,0.9063,1.0116,31.4,90.0
24352,131576,06.30.49,1058,MIE-9,TIDAK_LAYAK,1.0842,0.9567,0.91,0.9821,31.4,89.4
24353,131921,06.30.50,1058,MIE-9,TIDAK_LAYAK,1.0576,0.9543,0.9457,0.9657,31.5,89.7
24354,132296,06.30.50,1058,MIE-9,TIDAK_LAYAK,1.052,0.947,0.9243,1.005,31.3,89.2
24355,132797,06.30.51,1058,MIE-9,TIDAK_LAYAK,1.0799,0.952,0.9048,1.01,31.3,89.3
24356,133275,06.30.51,1058,MIE-9,TIDAK_LAYAK,1.0665,0.9022,0.8661,1.0308,31.4,90.1
24357,133659,06.30.52,1058,MIE-9,TIDAK_LAYAK,1.0996,0.9332,0.8866,0.9599,31.4,89.3
24358,134114,06.30.52,1058,MIE-9,TIDAK_LAYAK,1.0323,0.9294,0.913,0.9755,31.5,90.0
24359,134571,06.30.52,1058,MIE-9,TIDAK_LAYAK,1.0674,0.9496,0.9194,0.9394,31.3,89.7
24360,135088,06.30.53,1058,MIE-9,TIDAK_LAYAK,1.0445,0.9466,0.9348,0.9537,31.4,89.4
24361,135431,06.30.53,1058,MIE-9,TIDAK_LAYAK,1.093,0.9307,0.9443,0.9196,31.3,89.6
24362,135929,06.30.54,1058,MIE-9,TIDAK_LAYAK,1.0701,0.9207,0.9591,0.9354,31.4,89.6
24363,136544,06.30.54,1058,MIE-9,TIDAK_LAYAK,1.1202,0.8855,0.9332,0.9949,31.3,90.0
24364,137046,06.30.54,1058,MIE-9,TIDAK_LAYAK,1.1123,0.9206,0.8953,1.0307,31.4,88.9
24365,137396,06.30.55,1058,MIE-9,TIDAK_LAYAK,1.1517,0.969,0.8616,1.007,31.3,89.3
24366,137702,06.30.55,1058,MIE-9,TIDAK_LAYAK,1.0996,0.9884,0.8731,0.9423,31.4,90.0
24367,138106,06.30.56,1058,MIE-9,TIDAK_LAYAK,1.1006,0.9534,0.88,0.9283,31.4,89.3
24368,138356,06.30.56,1058,MIE-9,TIDAK_LAYAK,1.0477,0.9075,0.8808,0.9803,31.5,89.4
24369,138774,06.30.56,1058,MIE-9,TIDAK_LAYAK,1.0898,0.889,0.8646,1.0307,31.4,89.3
24370,139215,06.30.57,1058,MIE-9,TIDAK_LAYAK,1.0762,0.9098,0.8761,1.0627,31.4,89.7
24371,139579,06.30.57,1058,MIE-9,TIDAK_LAYAK,1.0752,0.9166,0.9039,1.0374,31.4,89.6
24372,139895,06.30.58,1058,MIE-9,TIDAK_LAYAK,1.0993,0.9222,0.9162,1.0198,31.5,89.9
24373,140273,06.30.58,1058,MIE-9,TIDAK_LAYAK,1.0889,0.9372,0.9204,1.0159,31.4,89.9
24374,140607,06.30.58,1058,MIE-9,TIDAK_LAYAK,1.0801,0.923,0.9245,1.015,31.4,89.3
24375,141084,06.30.59,1058,MIE-9,TIDAK_LAYAK,1.0887,0.9248,0.9601,1.0169,31.4,89.2
24376,141449,06.30.59,1058,MIE-9,TIDAK_LAYAK,1.1001,0.9366,0.9358,0.9904,31.6,89.4
24377,141742,06.31.00,1058,MIE-9,TIDAK_LAYAK,1.1523,0.9466,0.9212,0.9818,31.4,89.4
24378,142209,06.31.00,1058,MIE-9,TIDAK_LAYAK,1.1081,0.9412,0.8914,0.9539,31.3,89.9
24379,142684,06.31.01,1058,MIE-9,TIDAK_LAYAK,1.1043,0.9296,0.9052,0.975,31.4,89.3
24380,143143,06.31.01,1058,MIE-9,TIDAK_LAYAK,1.0796,0.9671,0.8883,0.947,31.4,89.6
24381,143750,06.31.01,1058,MIE-9,TIDAK_LAYAK,1.1048,0.9674,0.8714,0.941,31.5,89.7
24382,144222,06.31.02,1058,MIE-9,TIDAK_LAYAK,1.1104,0.9682,0.882,0.9378,31.4,89.8
24383,144760,06.31.02,1058,MIE-9,TIDAK_LAYAK,1.0877,0.9352,0.8908,1.0103,31.4,89.4
24384,145010,06.31.03,1058,MIE-9,TIDAK_LAYAK,1.0763,0.936,0.8891,1.05,31.5,89.3
24385,145281,06.31.03,1058,MIE-9,TIDAK_LAYAK,1.0849,0.8939,0.8899,1.0405,31.4,89.5
24386,145874,06.31.03,1058,MIE-9,TIDAK_LAYAK,1.1289,0.9013,0.9116,0.9847,31.4,89.2
24387,146234,06.31.04,1058,MIE-9,TIDAK_LAYAK,1.0718,0.9406,0.9333,0.9416,31.4,88.8
24388,146484,06.31.04,1058,MIE-9,TIDAK_LAYAK,1.115,0.9673,0.9325,0.9427,31.5,89.6
24389,146839,06.31.05,1058,MIE-9,TIDAK_LAYAK,1.1007,0.9777,0.9145,0.9337,31.4,89.3
24390,147421,06.31.05,1058,MIE-9,TIDAK_LAYAK,1.1268,0.9423,0.9237,0.9768,31.5,89.4
24391,147911,06.31.05,1058,MIE-9,TIDAK_LAYAK,1.0972,0.9257,0.9107,0.9736,31.4,88.9
24392,148422,06.31.06,1058,MIE-9,TIDAK_LAYAK,1.0955,0.9038,0.9192,1.0252,31.6,88.4
24393,148872,06.31.06,1058,MIE-9,TIDAK_LAYAK,1.113,0.9058,0.8986,0.9803,31.5,89.3
24394,149122,06.31.07,1058,MIE-9,TIDAK_LAYAK,1.1057,0.9148,0.9011,0.9856,31.5,89.6
24395,149492,06.31.07,1058,MIE-9,TIDAK_LAYAK,1.1118,0.9044,0.9051,0.943,31.4,89.3
24396,149879,06.31.08,1058,MIE-9,TIDAK_LAYAK,1.1019,0.8925,0.9036,0.9816,31.5,89.6
24397,150152,06.31.08,1058,MIE-9,TIDAK_LAYAK,1.0737,0.895,0.8995,0.9453,31.5,89.2
24398,150517,06.31.08,1058,MIE-9,TIDAK_LAYAK,1.0745,0.9107,0.8825,0.95,31.5,89.6
24399,150993,06.31.09,1058,MIE-9,TIDAK_LAYAK,1.0591,0.9114,0.8851,0.9409,31.5,89.8
24400,151404,06.31.09,1058,MIE-9,TIDAK_LAYAK,1.0575,0.9174,0.8946,0.9381,31.4,89.6
